#============= ===========   GLOBAL         GLOBAL         GLOBAL         GLOBAL         GLOBAL         
#     TIME        DATE       RGIP           RGIP           WBHP           WBHP           FGIP           
#     MODEL       MODEL    001-001-001    002-001-001      HR-75          Z-68           FIELD        
#     [day]        [-]       [sm3]          [sm3]          [Bara]         [Bara]         [sm3]         
#============= =========== ============== ============== ============== ============== ==============
   1633.000000  20.12.2011  1.4471603E+08  5.6774852E+07   127.7648       122.0478      2.0149088E+08
   1634.000000  21.12.2011  1.4421598E+08  5.6428768E+07   127.2982       121.3586      2.0064475E+08
   1635.000000  22.12.2011  1.4382658E+08  5.6159004E+07   126.8848       120.7666      1.9998558E+08
   1636.000000  23.12.2011  1.4382016E+08  5.6154552E+07   126.8041       120.6158      1.9997470E+08
   1637.000000  24.12.2011  1.4382016E+08  5.6154552E+07   126.8070       120.5559      1.9997470E+08
   1638.000000  25.12.2011  1.4382016E+08  5.6154552E+07   126.8221       120.5225      1.9997470E+08
   1639.000000  26.12.2011  1.4382016E+08  5.6154552E+07   126.8348       120.4986      1.9997470E+08
   1640.000000  27.12.2011  1.4382016E+08  5.6154552E+07   126.8425       120.4784      1.9997470E+08
   1641.000000  28.12.2011  1.4382016E+08  5.6154552E+07   126.8454       120.4591      1.9997470E+08
   1642.000000  29.12.2011  1.4382016E+08  5.6088040E+07   126.8439       120.3286      1.9990819E+08
   1643.000000  30.12.2011  1.4382016E+08  5.6088040E+07   126.8385       120.2918      1.9990819E+08
   1644.000000  31.12.2011  1.4382016E+08  5.5958416E+07   126.8299       120.0617      1.9977858E+08
   1645.000000  01.01.2012  1.4368163E+08  5.5582188E+07   126.7053       119.4025      1.9926382E+08
   1646.000000  02.01.2012  1.4326525E+08  5.5276452E+07   126.3266       118.7661      1.9854170E+08
   1647.000000  03.01.2012  1.4271483E+08  5.4895260E+07   125.7840       118.0079      1.9761010E+08
   1648.000000  04.01.2012  1.4223925E+08  5.4566140E+07   125.2748       117.3101      1.9680538E+08
   1649.000000  05.01.2012  1.4168443E+08  5.4182384E+07   124.7194       116.5353      1.9586683E+08
   1650.000000  06.01.2012  1.4112648E+08  5.3796544E+07   124.1582       115.7451      1.9492302E+08
   1651.000000  07.01.2012  1.4056861E+08  5.3410720E+07   123.6041       114.9528      1.9397933E+08
   1652.000000  08.01.2012  1.4001078E+08  5.3024844E+07   123.0587       114.1616      1.9303563E+08
   1653.000000  09.01.2012  1.3948082E+08  5.2658256E+07   122.5440       113.4030      1.9213907E+08
   1654.000000  10.01.2012  1.3892974E+08  5.2276960E+07   122.0248       112.6294      1.9120670E+08
   1655.000000  11.01.2012  1.3839515E+08  5.1906948E+07   121.5220       111.8733      1.9030210E+08
   1656.000000  12.01.2012  1.3787029E+08  5.1543840E+07   121.0352       111.1334      1.8941413E+08
   1657.000000  13.01.2012  1.3734981E+08  5.1183684E+07   120.5591       110.4032      1.8853349E+08
   1658.000000  14.01.2012  1.3683018E+08  5.0824232E+07   120.0890       109.6780      1.8765442E+08
   1659.000000  15.01.2012  1.3631240E+08  5.0464760E+07   119.6239       108.9556      1.8677717E+08
   1660.000000  16.01.2012  1.3579238E+08  5.0104992E+07   119.1612       108.2350      1.8589738E+08
   1661.000000  17.01.2012  1.3528069E+08  4.9750704E+07   118.7074       107.5248      1.8503139E+08
   1662.000000  18.01.2012  1.3477203E+08  4.9398612E+07   118.2601       106.8215      1.8417064E+08
   1663.000000  19.01.2012  1.3426058E+08  4.9044516E+07   117.8135       106.1179      1.8330509E+08
   1664.000000  20.01.2012  1.3374814E+08  4.8689676E+07   117.3676       105.4141      1.8243781E+08
   1665.000000  21.01.2012  1.3331045E+08  4.8386752E+07   116.9833       104.7929      1.8169720E+08
   1666.000000  22.01.2012  1.3281652E+08  4.8044972E+07   116.5699       104.1278      1.8086149E+08
   1667.000000  23.01.2012  1.3232267E+08  4.7703188E+07   116.1489       103.4569      1.8002586E+08
   1668.000000  24.01.2012  1.3182878E+08  4.7361264E+07   115.7271       102.7850      1.7919003E+08
   1669.000000  25.01.2012  1.3133470E+08  4.7019368E+07   115.3060       102.1136      1.7835408E+08
   1670.000000  26.01.2012  1.3084207E+08  4.6684344E+07   114.8870       101.4498      1.7752642E+08
   1671.000000  27.01.2012  1.3035391E+08  4.6343536E+07   114.4734       100.7857      1.7669746E+08
   1672.000000  28.01.2012  1.2986122E+08  4.6002692E+07   114.0578       100.1202      1.7586392E+08
   1673.000000  29.01.2012  1.2936866E+08  4.5661920E+07   113.6422       99.45405      1.7503059E+08
   1674.000000  30.01.2012  1.2896351E+08  4.5409268E+07   112.7012       98.92747      1.7437278E+08
   1675.000000  31.01.2012  1.2842884E+08  4.5097200E+07   111.3520       98.33499      1.7352605E+08
   1676.000000  01.02.2012  1.2788835E+08  4.4797412E+07   111.0588       97.75312      1.7268576E+08
   1677.000000  02.02.2012  1.2733670E+08  4.4491416E+07   111.0396       97.16358      1.7182813E+08
   1678.000000  03.02.2012  1.2682858E+08  4.4163792E+07   110.5924       95.51374      1.7099237E+08
   1678.100000  03.02.2012  1.2677777E+08  4.4130640E+07   110.5173       95.43504      1.7090840E+08
   1678.225000  03.02.2012  1.2671426E+08  4.4089196E+07   110.4349       95.32312      1.7080346E+08
   1678.420313  03.02.2012  1.2661502E+08  4.4024444E+07   110.3238       95.16972      1.7063947E+08
   1678.710156  03.02.2012  1.2646776E+08  4.3928348E+07   110.1758       94.95676      1.7039611E+08
   1679.000000  04.02.2012  1.2632050E+08  4.3832252E+07   110.0366       94.75153      1.7015275E+08
   1679.500000  04.02.2012  1.2606834E+08  4.3667684E+07   109.8385       94.41776      1.6973602E+08
   1680.000000  05.02.2012  1.2581618E+08  4.3503112E+07   109.6321       94.08418      1.6931928E+08
   1681.000000  06.02.2012  1.2527186E+08  4.3147824E+07   109.1291       93.29951      1.6841968E+08
   1682.000000  07.02.2012  1.2466975E+08  4.2776624E+07   108.5358       92.51252      1.6744638E+08
   1683.000000  08.02.2012  1.2407320E+08  4.2420484E+07   107.9961       91.84690      1.6649368E+08
   1684.000000  09.02.2012  1.2346322E+08  4.2061408E+07   107.4629       91.13452      1.6552464E+08
   1685.000000  10.02.2012  1.2281643E+08  4.1703832E+07   106.8619       90.43091      1.6452027E+08
   1686.000000  11.02.2012  1.2216344E+08  4.1346512E+07   106.2794       89.73445      1.6350995E+08
   1687.000000  12.02.2012  1.2150799E+08  4.0993912E+07   105.6863       89.04433      1.6250190E+08
   1688.000000  13.02.2012  1.2086026E+08  4.0646968E+07   105.1165       88.37986      1.6150723E+08
   1689.000000  14.02.2012  1.2021296E+08  4.0303864E+07   104.5575       87.71424      1.6051683E+08
   1690.000000  15.02.2012  1.1959190E+08  4.0008072E+07   104.0419       87.22028      1.5959997E+08
   1691.000000  16.02.2012  1.1896712E+08  3.9680952E+07   103.5184       86.57069      1.5864808E+08
   1692.000000  17.02.2012  1.1835248E+08  3.9345240E+07   103.0149       85.90749      1.5769773E+08
   1693.000000  18.02.2012  1.1776242E+08  3.9024148E+07   102.5442       85.31330      1.5678658E+08
   1694.000000  19.02.2012  1.1717297E+08  3.8708364E+07   102.0696       84.70324      1.5588134E+08
   1695.000000  20.02.2012  1.1658372E+08  3.8392860E+07   101.5882       84.09187      1.5497658E+08
   1696.000000  21.02.2012  1.1597968E+08  3.8332356E+07   101.7081       84.81613      1.5431203E+08
   1697.000000  22.02.2012  1.1596559E+08  3.8332356E+07   102.0712       85.07748      1.5429795E+08
   1698.000000  23.02.2012  1.1596559E+08  3.8332356E+07   102.3408       85.14715      1.5429795E+08
   1699.000000  24.02.2012  1.1596559E+08  3.8332356E+07   102.5483       85.21164      1.5429795E+08
   1700.000000  25.02.2012  1.1596559E+08  3.8332356E+07   102.7137       85.27451      1.5429795E+08
   1701.000000  26.02.2012  1.1596559E+08  3.8332356E+07   102.8507       85.33637      1.5429795E+08
   1702.000000  27.02.2012  1.1596559E+08  3.8332356E+07   102.9680       85.39730      1.5429795E+08
   1703.000000  28.02.2012  1.1596559E+08  3.8332356E+07   103.0709       85.45734      1.5429795E+08
   1704.000000  29.02.2012  1.1596559E+08  3.8332356E+07   103.1627       85.51646      1.5429795E+08
   1705.000000  01.03.2012  1.1596559E+08  3.8332356E+07   103.2456       85.57469      1.5429795E+08
   1706.000000  02.03.2012  1.1596559E+08  3.8332356E+07   103.3213       85.63203      1.5429795E+08
   1707.000000  03.03.2012  1.1596559E+08  3.8332356E+07   103.3908       85.68853      1.5429795E+08
   1708.000000  04.03.2012  1.1596559E+08  3.8332356E+07   103.4550       85.74424      1.5429795E+08
   1709.000000  05.03.2012  1.1596559E+08  3.8332356E+07   103.5147       85.79922      1.5429795E+08
   1710.000000  06.03.2012  1.1568383E+08  3.8157764E+07   103.3500       84.86166      1.5384160E+08
   1711.000000  07.03.2012  1.1516313E+08  3.7841168E+07   102.9386       84.11077      1.5300430E+08
   1712.000000  08.03.2012  1.1485104E+08  3.7683448E+07   102.6283       84.56732      1.5253450E+08
   1713.000000  09.03.2012  1.1461477E+08  3.7559932E+07   102.4146       84.34352      1.5217470E+08
   1713.100000  09.03.2012  1.1461289E+08  3.7558692E+07   102.3973       84.39092      1.5217158E+08
   1713.225000  09.03.2012  1.1461054E+08  3.7557148E+07   102.3832       84.38800      1.5216768E+08
   1713.420313  09.03.2012  1.1460687E+08  3.7554728E+07   102.3746       84.38457      1.5216160E+08
   1713.710156  09.03.2012  1.1460142E+08  3.7551140E+07   102.3768       84.38361      1.5215256E+08
   1714.000000  10.03.2012  1.1459598E+08  3.7547552E+07   102.3860       84.38543      1.5214354E+08
   1714.500000  10.03.2012  1.1459598E+08  3.7547552E+07   102.4145       84.43446      1.5214354E+08
   1715.000000  11.03.2012  1.1459598E+08  3.7547552E+07   102.4474       84.45776      1.5214354E+08
   1716.000000  12.03.2012  1.1414636E+08  3.7547552E+07   102.1537       84.50766      1.5169392E+08
   1717.000000  13.03.2012  1.1379732E+08  3.7547552E+07   101.8426       84.55966      1.5134488E+08
   1718.000000  14.03.2012  1.1345989E+08  3.7441088E+07   101.5530       84.43590      1.5090098E+08
   1719.000000  15.03.2012  1.1345989E+08  3.7441088E+07   101.5310       84.45673      1.5090098E+08
   1720.000000  16.03.2012  1.1345989E+08  3.7441088E+07   101.5840       84.50045      1.5090098E+08
   1721.000000  17.03.2012  1.1345988E+08  3.7441088E+07   101.6504       84.41139      1.5090096E+08
   1722.000000  18.03.2012  1.1345802E+08  3.7441088E+07   101.7147       84.46482      1.5089910E+08
   1723.000000  19.03.2012  1.1345802E+08  3.7441088E+07   101.7760       84.51903      1.5089910E+08
   1724.000000  20.03.2012  1.1345802E+08  3.7441088E+07   101.8338       84.57347      1.5089910E+08
   1725.000000  21.03.2012  1.1345802E+08  3.7441088E+07   101.8882       84.62790      1.5089910E+08
   1726.000000  22.03.2012  1.1345802E+08  3.7441088E+07   101.9397       84.68217      1.5089910E+08
   1727.000000  23.03.2012  1.1345802E+08  3.7441088E+07   101.9886       84.73623      1.5089910E+08
   1728.000000  24.03.2012  1.1345802E+08  3.7441088E+07   102.0352       84.79002      1.5089910E+08
   1729.000000  25.03.2012  1.1345802E+08  3.7441088E+07   102.0798       84.84353      1.5089910E+08
   1730.000000  26.03.2012  1.1345802E+08  3.7441088E+07   102.1226       84.89675      1.5089910E+08
   1731.000000  27.03.2012  1.1345802E+08  3.7441088E+07   102.1638       84.94970      1.5089910E+08
   1732.000000  28.03.2012  1.1345802E+08  3.7441088E+07   102.2035       85.00237      1.5089910E+08
   1733.000000  29.03.2012  1.1345802E+08  3.7441088E+07   102.2420       85.05479      1.5089910E+08
   1734.000000  30.03.2012  1.1345802E+08  3.7441088E+07   102.2793       85.10696      1.5089910E+08
   1735.000000  31.03.2012  1.1345802E+08  3.7441088E+07   102.3157       85.15891      1.5089910E+08
   1736.000000  01.04.2012  1.1345802E+08  3.7441088E+07   102.3511       85.21066      1.5089910E+08
   1737.000000  02.04.2012  1.1345802E+08  3.7441088E+07   102.3857       85.26221      1.5089910E+08
   1738.000000  03.04.2012  1.1346163E+08  3.7447440E+07   102.4255       85.32594      1.5090907E+08
   1739.000000  04.04.2012  1.1354244E+08  3.7650112E+07   102.6020       86.83433      1.5119254E+08
   1740.000000  05.04.2012  1.1356391E+08  3.7950680E+07   102.6402       88.01198      1.5151459E+08
   1741.000000  06.04.2012  1.1356644E+08  3.8056928E+07   102.6654       87.48682      1.5162338E+08
   1742.000000  07.04.2012  1.1356644E+08  3.8373832E+07   102.6888       89.08588      1.5194027E+08
   1743.000000  08.04.2012  1.1356737E+08  3.8690996E+07   102.7155       89.84988      1.5225837E+08
   1744.000000  09.04.2012  1.1358662E+08  3.9007976E+07   102.7721       90.58199      1.5259459E+08
   1745.000000  10.04.2012  1.1363730E+08  3.9296320E+07   102.8904       91.13680      1.5293362E+08
   1746.000000  11.04.2012  1.1372630E+08  3.9550932E+07   103.0488       91.39612      1.5327723E+08
   1747.000000  12.04.2012  1.1374742E+08  3.9596880E+07   103.0921       90.58957      1.5334430E+08
   1748.000000  13.04.2012  1.1374742E+08  3.9596880E+07   103.1026       90.57217      1.5334430E+08
   1749.000000  14.04.2012  1.1383280E+08  3.9811160E+07   103.2526       90.99654      1.5364395E+08
   1750.000000  15.04.2012  1.1385095E+08  3.9856340E+07   103.3020       91.14285      1.5370730E+08
   1751.000000  16.04.2012  1.1385095E+08  3.9856340E+07   103.3127       91.18645      1.5370730E+08
   1752.000000  17.04.2012  1.1392934E+08  4.0023696E+07   103.4537       91.55403      1.5395302E+08
   1753.000000  18.04.2012  1.1404446E+08  4.0269240E+07   103.6526       92.09485      1.5431370E+08
   1754.000000  19.04.2012  1.1430289E+08  4.0515568E+07   104.1012       92.65108      1.5481846E+08
   1755.000000  20.04.2012  1.1435826E+08  4.0583404E+07   104.0964       92.86484      1.5494166E+08
   1756.000000  21.04.2012  1.1435826E+08  4.0583404E+07   104.0435       92.91917      1.5494166E+08
   1757.000000  22.04.2012  1.1435826E+08  4.0583404E+07   104.0239       92.95974      1.5494166E+08
   1758.000000  23.04.2012  1.1435826E+08  4.0583404E+07   104.0172       92.99746      1.5494166E+08
   1759.000000  24.04.2012  1.1435826E+08  4.0583404E+07   104.0165       93.03346      1.5494166E+08
   1760.000000  25.04.2012  1.1441154E+08  4.0715208E+07   104.1042       93.32892      1.5512675E+08
   1761.000000  26.04.2012  1.1450943E+08  4.0957988E+07   104.2679       93.85999      1.5546742E+08
   1762.000000  27.04.2012  1.1503682E+08  4.1216804E+07   105.2572       94.43215      1.5625362E+08
   1763.000000  28.04.2012  1.1560300E+08  4.1485620E+07   106.0798       95.02988      1.5708862E+08
   1764.000000  29.04.2012  1.1614746E+08  4.1754496E+07   106.6839       95.63387      1.5790195E+08
   1765.000000  30.04.2012  1.1680632E+08  4.2020180E+07   107.4158       96.23023      1.5882650E+08
   1766.000000  01.05.2012  1.1751233E+08  4.2288652E+07   108.1078       96.83665      1.5980099E+08
   1767.000000  02.05.2012  1.1824608E+08  4.2613496E+07   108.8152       98.64130      1.6085958E+08
   1768.000000  03.05.2012  1.1899374E+08  4.2983036E+07   109.5443       99.87280      1.6197677E+08
   1769.000000  04.05.2012  1.1944256E+08  4.3331020E+07   109.7536       100.2274      1.6277358E+08
   1770.000000  05.05.2012  1.1982324E+08  4.3672228E+07   110.0192       100.9163      1.6349547E+08
   1771.000000  06.05.2012  1.1993543E+08  4.3757056E+07   109.8326       100.5173      1.6369248E+08
   1772.000000  07.05.2012  1.2032345E+08  4.4034988E+07   110.5493       102.1741      1.6435843E+08
   1773.000000  08.05.2012  1.2075148E+08  4.4339976E+07   111.0493       102.9711      1.6509146E+08
   1774.000000  09.05.2012  1.2118267E+08  4.4654460E+07   111.4136       103.7066      1.6583714E+08
   1775.000000  10.05.2012  1.2162223E+08  4.4985784E+07   111.7655       104.4892      1.6660802E+08
   1776.000000  11.05.2012  1.2204351E+08  4.5268492E+07   112.1377       103.7460      1.6731202E+08
   1777.000000  12.05.2012  1.2245581E+08  4.5566148E+07   112.4589       103.9993      1.6802195E+08
   1778.000000  13.05.2012  1.2286788E+08  4.5870696E+07   112.7718       104.5972      1.6873858E+08
   1779.000000  14.05.2012  1.2294062E+08  4.6183524E+07   112.3849       105.2453      1.6912414E+08
   1780.000000  15.05.2012  1.2327001E+08  4.6445640E+07   112.8810       105.8236      1.6971565E+08
   1781.000000  16.05.2012  1.2335776E+08  4.6542116E+07   112.6533       106.1358      1.6989987E+08
   1782.000000  17.05.2012  1.2336044E+08  4.6621132E+07   112.4141       106.3590      1.6998157E+08
   1783.000000  18.05.2012  1.2382032E+08  4.6930860E+07   113.0528       108.1645      1.7075118E+08
   1784.000000  19.05.2012  1.2427742E+08  4.7269152E+07   113.6625       109.1807      1.7154658E+08
   1785.000000  20.05.2012  1.2469017E+08  4.7648184E+07   114.1555       110.1228      1.7233835E+08
   1786.000000  21.05.2012  1.2475167E+08  4.8071420E+07   113.8169       111.0033      1.7282309E+08
   1787.000000  22.05.2012  1.2475850E+08  4.8461136E+07   113.6108       111.7578      1.7321963E+08
   1788.000000  23.05.2012  1.2516838E+08  4.8849752E+07   114.1834       112.5554      1.7401814E+08
   1789.000000  24.05.2012  1.2575694E+08  4.9273800E+07   114.8402       113.5065      1.7503074E+08
   1790.000000  25.05.2012  1.2580932E+08  4.9620772E+07   114.6337       114.0597      1.7543010E+08
   1791.000000  26.05.2012  1.2580932E+08  4.9994452E+07   114.4989       114.9523      1.7580378E+08
   1792.000000  27.05.2012  1.2580932E+08  5.0402256E+07   114.4283       115.8333      1.7621157E+08
   1793.000000  28.05.2012  1.2580934E+08  5.0809000E+07   114.3852       116.6380      1.7661834E+08
   1794.000000  29.05.2012  1.2580934E+08  5.1172508E+07   114.3559       117.2942      1.7698186E+08
